AGREEMENT_RK,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,OWN_AUTO,FL_PRESENCE_FL,FAMILY_INCOME,PERSONAL_INCOME,CREDIT,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET
61964070,32,1,Среднее,Разведен(а),1,0,1,0,0,0,от 5000 до 10000 руб.,9500,4319,1,0,1
62445561,34,1,Высшее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,12000,12090,1,0,0
61064684,43,1,Среднее специальное,Состою в браке,0,1,1,0,0,0,от 10000 до 20000 руб.,7000,22692,1,1,0
64471610,39,1,Среднее,Состою в браке,2 и больше,1,1,0,0,0,от 20000 до 50000 руб.,20000,12810,1,0,0
66848810,48,1,Среднее,Не состоял в браке,2 и больше,0,1,0,0,0,от 20000 до 50000 руб.,22000,5097,2,2,0
60447973,44,1,Высшее,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,9500,15650,1,0,0
61155600,52,0,Среднее специальное,Состою в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,10000,4990,1,0,0
62387775,27,0,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,18000,15036,1,0,0
61159472,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,12000,14938,1,0,1
64338352,43,1,Среднее специальное,Состою в браке,2 и больше,1,1,0,0,1,от 20000 до 50000 руб.,16000,33678,1,0,0
73849013,58,1,Среднее специальное,Разведен(а),0,0,1,0,0,0,от 10000 до 20000 руб.,18000,39000,1,0,1
61297979,24,0,Среднее,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,8000,3230,1,1,0
63104137,28,1,Среднее специальное,Разведен(а),0,0,1,0,0,0,от 5000 до 10000 руб.,8000,6790,1,0,0
61466724,59,1,Среднее специальное,Вдовец/Вдова,2 и больше,0,0,1,0,0,от 5000 до 10000 руб.,3200,3000,1,0,0
61924035,30,0,Высшее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,14000,15040,1,1,0
61352398,34,1,Высшее,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,12000,10445,1,1,0
67426048,45,1,Среднее,Состою в браке,2 и больше,1,1,0,0,0,от 10000 до 20000 руб.,10000,24970,3,2,0
61530013,56,1,Среднее специальное,Вдовец/Вдова,2 и больше,0,1,1,0,0,от 10000 до 20000 руб.,10000,8500,1,0,1
64433435,50,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 5000 до 10000 руб.,5500,6282,1,0,0
61076993,23,0,Среднее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,12000,12198,1,1,0
74541670,58,1,Среднее,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,12000,16910,1,1,0
67414778,48,1,Высшее,Состою в браке,2 и больше,1,1,0,0,0,от 10000 до 20000 руб.,9000,13112,2,1,0
74839456,38,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,1,от 20000 до 50000 руб.,30000,26837,1,1,0
61249708,48,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,12000,7362,1,1,0
66846059,28,0,Среднее,Не состоял в браке,1,1,1,0,0,1,от 5000 до 10000 руб.,9500,4450,2,2,0
61379706,30,0,Среднее специальное,Состою в браке,2 и больше,1,1,0,0,0,от 10000 до 20000 руб.,14000,10000,2,1,0
61518163,36,0,Среднее,Состою в браке,2 и больше,0,1,0,0,0,от 20000 до 50000 руб.,30000,16197,1,0,0
62616616,49,0,Среднее специальное,Состою в браке,1,0,1,0,0,1,от 20000 до 50000 руб.,13000,17330,1,1,0
66750754,32,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,10000,16227,2,2,0
66670437,49,1,Среднее,Состою в браке,2 и больше,0,1,0,0,1,от 10000 до 20000 руб.,7000,5193,2,2,0
67322708,44,1,Среднее,Разведен(а),1,0,1,0,0,0,от 10000 до 20000 руб.,10000,4648,1,0,1
74461878,57,1,Среднее специальное,Состою в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,20000,62800,3,3,0
61365570,26,1,Высшее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,15000,34000,1,0,0
72283978,54,0,Среднее специальное,Состою в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,10000,29450,1,0,0
72280278,30,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,12000,12914,1,0,1
61917031,48,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,7000,8800,2,1,1
61304411,51,1,Высшее,Состою в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,20000,10990,1,1,0
62085877,34,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,от 10000 до 20000 руб.,7000,30697,1,0,0
61129596,39,0,Среднее,Состою в браке,0,0,1,0,0,1,свыше 50000 руб.,30000,21499,1,1,0
75280767,30,0,Среднее,Состою в браке,1,1,1,0,1,0,от 10000 до 20000 руб.,8000,15990,2,1,0
61415045,41,0,Высшее,Состою в браке,1,1,1,0,1,1,от 20000 до 50000 руб.,20000,23990,1,1,0
74560337,29,1,Высшее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,6500,3090,4,4,0
66084492,22,1,Среднее,Не состоял в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,18000,9153,1,1,0
67310247,31,1,Среднее специальное,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,12000,23865,1,0,0
61916827,54,1,Среднее,Состою в браке,2 и больше,0,1,0,0,1,от 20000 до 50000 руб.,10000,2990,2,2,0
66673893,43,1,Среднее,Состою в браке,0,1,1,0,0,0,от 10000 до 20000 руб.,11000,6323,2,2,0
64371168,31,1,Неполное среднее,Не состоял в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,9300,4608,1,0,0
61415420,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,от 5000 до 10000 руб.,10000,8420,2,1,0
65415908,29,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,15000,3990,1,1,0
67222692,44,1,Среднее,Не состоял в браке,1,0,1,0,0,1,от 10000 до 20000 руб.,14000,10790,2,1,0
75026577,36,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,13000,17561,1,1,0
63005295,25,0,Среднее,Не состоял в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,25000,20090,1,0,1
63101689,37,1,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,20000,12900,1,0,0
62374157,33,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,15000,18000,1,0,0
61367950,43,1,Высшее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,10000,22700,1,0,0
60111716,46,1,Среднее специальное,Вдовец/Вдова,1,0,1,0,0,1,от 20000 до 50000 руб.,12000,21800,1,0,0
61975212,55,1,Среднее специальное,Состою в браке,2 и больше,0,1,0,0,1,от 5000 до 10000 руб.,6000,4790,1,0,0
61832394,36,1,Высшее,Не состоял в браке,1,1,1,0,0,1,от 10000 до 20000 руб.,15000,10410,1,0,0
67169478,51,0,Неполное среднее,Состою в браке,0,0,1,0,1,0,от 10000 до 20000 руб.,15000,7380,3,3,0
64362495,55,1,Среднее специальное,Состою в браке,1,0,0,1,0,1,от 20000 до 50000 руб.,12000,32576,1,0,0
67330293,42,1,Среднее специальное,Разведен(а),2 и больше,1,1,0,0,0,от 10000 до 20000 руб.,19000,27986,1,0,0
66716701,36,1,Среднее,Не состоял в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,12000,10940,2,2,1
61289015,57,1,Высшее,Вдовец/Вдова,0,0,1,0,0,0,от 10000 до 20000 руб.,13000,6799,1,0,0
60403095,49,1,Высшее,Состою в браке,2 и больше,1,1,0,0,1,от 20000 до 50000 руб.,20000,25400,1,0,0
62433465,25,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,от 20000 до 50000 руб.,20000,13199,1,0,0
61126786,64,1,Среднее,Состою в браке,0,0,0,1,0,0,от 10000 до 20000 руб.,5000,3800,1,1,0
74186306,44,1,Среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,14000,20536,2,1,1
61955864,56,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,23000,40521,1,0,0
62384690,43,1,Среднее специальное,Состою в браке,2 и больше,1,1,0,0,0,от 5000 до 10000 руб.,7500,29858,1,0,0
64846488,65,1,Среднее,Вдовец/Вдова,2 и больше,0,0,1,0,0,от 10000 до 20000 руб.,7700,30230,1,0,0
61960827,29,0,Среднее,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,20000,25109,1,0,0
74644862,29,1,Среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,17000,2691,2,1,1
66906684,31,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,8000,11217,1,1,0
67210893,39,1,Высшее,Не состоял в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,21000,10790,2,2,0
63093169,39,1,Среднее специальное,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,10000,8000,1,1,0
61236556,33,1,Среднее,Гражданский брак,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,7000,5210,1,0,0
61969042,45,1,Среднее,Состою в браке,2 и больше,0,1,0,0,1,от 5000 до 10000 руб.,4700,6570,1,0,0
74649101,52,1,Среднее,Состою в браке,2 и больше,0,1,0,0,1,от 10000 до 20000 руб.,15000,11060,2,2,0
61363404,46,1,Среднее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,9000,18600,1,0,0
62806219,46,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,16000,16100,1,0,0
74273721,31,1,Высшее,Состою в браке,1,1,1,0,0,1,свыше 50000 руб.,40000,35580,1,0,1
75074409,34,0,Неполное среднее,Состою в браке,2 и больше,2 и больше,1,0,1,0,от 10000 до 20000 руб.,13000,23200,2,1,0
67081748,36,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,10000,7660,1,1,1
64467058,41,1,Среднее специальное,Состою в браке,2 и больше,1,1,0,1,1,от 20000 до 50000 руб.,10000,10898,1,0,0
66199850,58,1,Среднее специальное,Состою в браке,0,0,1,1,0,1,от 20000 до 50000 руб.,16000,35000,1,0,0
59968999,34,1,Среднее специальное,Разведен(а),0,0,1,0,0,0,от 5000 до 10000 руб.,5000,21080,1,0,1
63009237,30,0,Высшее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,25000,7875,1,0,0
63624762,48,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,от 10000 до 20000 руб.,6300,9540,1,1,0
61053515,38,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,15000,7247,1,1,0
66700344,51,1,Среднее специальное,Состою в браке,2 и больше,1,1,0,0,0,от 20000 до 50000 руб.,15000,5000,1,1,0
72299841,25,1,Высшее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,8000,5990,2,1,0
72293976,29,0,Среднее специальное,Состою в браке,0,0,1,0,1,0,от 20000 до 50000 руб.,23000,8917,1,0,0
64350909,27,1,Высшее,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,17000,15640,1,1,0
64426522,44,0,Высшее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,35000,9490,1,0,0
61066984,25,0,Среднее специальное,Состою в браке,0,0,1,0,1,1,от 20000 до 50000 руб.,30000,10990,1,1,1
67028635,44,1,Среднее,Вдовец/Вдова,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,11000,6220,2,2,0
66154730,24,1,Среднее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,12000,6000,1,0,0
60093932,26,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,12000,15870,1,0,0
62390692,42,1,Среднее специальное,Состою в браке,2 и больше,0,1,0,0,0,от 20000 до 50000 руб.,15000,12463,1,0,1
60109133,46,0,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,17000,13280,1,0,0
59961924,30,1,Высшее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,10000,3990,1,1,0
67231597,31,0,Высшее,Состою в браке,1,1,1,0,1,0,от 20000 до 50000 руб.,16000,7000,2,2,1
61843346,38,1,Высшее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,8000,6136,1,0,0
67535549,48,1,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,20000,21943,2,2,1
62769156,36,1,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,18000,5650,1,0,0
64846368,48,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,10000,9013,1,0,0
60457449,45,1,Среднее,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,9500,19800,1,0,0
75201032,30,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,35000,25050,1,1,1
61849475,26,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,10000,10690,1,0,0
62088718,47,1,Среднее специальное,Не состоял в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,8000,4008,1,0,0
61531441,48,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,20000,31990,1,0,0
74041144,23,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,6000,4064,1,0,0
62178746,40,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,10000,9456,1,0,0
62435174,44,1,Высшее,Не состоял в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,13000,24750,1,0,0
